split,text,gold_id,gold_label,pred_id,pred_label,confidence,prob_sadness,prob_joy,prob_love,prob_anger,prob_fear,prob_surprise
test,i am still feeling a tad strange in those pearly whites,5,surprise,4,fear,0.6533980367525974,0.06993025957348542,0.06285841997403971,0.0253805622165266,0.031128471515378363,0.6533980367525974,0.1573042499679724
test,i am truly unfortunate the majority of the time i m usually drained but i obtain it hard to get from bed i really feel restless and others,4,fear,0,sadness,0.6527032923368699,0.6527032923368699,0.041057606226548665,0.03483493845462614,0.04522058820107465,0.21465723614207918,0.011526338638801299
test,i feel respected and secure where i can journey toward loving and be loved in return,1,joy,2,love,0.6490777803196134,0.016772828386369436,0.29999186348464707,0.6490777803196134,0.01603773359261246,0.011826637713724301,0.006293156503033434
test,i feel i can only hope im not alone in these thoughts and im sure to all you fellow exchange students you probably have the same thoughts in mind with at least some of this listed some might say being an exchange student is unlike any other experience,0,sadness,1,joy,0.6419172307032543,0.1912708935114854,0.6419172307032543,0.05656084663944573,0.05570422184944072,0.0361980494660053,0.01834875783036837
test,i really dont like quinn because i feel like she will just end up hurting barney and i hated the lame ted robin storyline,3,anger,0,sadness,0.6395191600200989,0.6395191600200989,0.04618804829376913,0.03565142085100161,0.21090646428825602,0.05240118269014753,0.01533372385672686
test,i was so uncomfortable and feeling weird feelings but wasn t sure if they were contractions since i never really felt contractions with jared until they jacked me up with pitocin,5,surprise,4,fear,0.6391786161883504,0.05541452922458487,0.10626425252385316,0.03613168756660367,0.06079680165456086,0.6391786161883504,0.10221411284204698
test,i feel cared for and accepted,2,love,1,joy,0.6352061299140133,0.05554423458718615,0.6352061299140133,0.23898239726488224,0.03592053019729668,0.02444558687742408,0.00990112115919749
test,i feel passionate about knitting and seeing really good films and the surprisingly awesome tv programs that are on now i cant believe i just wrote that,2,love,1,joy,0.6345716568761998,0.043836497247376906,0.6345716568761998,0.2582347514334767,0.022219857033153934,0.02933282388741502,0.011804413522377807
test,i feel affirmed gracious sensuous and will have less self doubt when a href http generations,2,love,1,joy,0.6335176801540398,0.16965401426451063,0.6335176801540398,0.07164185432904925,0.0533665782949018,0.05514150367619856,0.016678369281300044
test,whenever i put myself in others shoes and try to make the person happy,3,anger,1,joy,0.6293594287981698,0.1940806233040522,0.6293594287981698,0.04133394093604852,0.07321514610162898,0.05079593219883747,0.01121492866126309
test,i feel hated in cempaka,0,sadness,3,anger,0.6276516586323135,0.34290806976191746,0.011709168669374128,0.005581044811615639,0.6276516586323135,0.007796712349982664,0.004353345774796534
test,i know it can take weeks for a book to go free on amazon and barnes amp noble and in this age where cents can buy a full length ebook i feel a little funny charging even cents for a work that is almost certain to be under pages possibly under,5,surprise,1,joy,0.6248633970009813,0.1230234111270309,0.6248633970009813,0.04373207238213521,0.043207074541802476,0.10374449925274684,0.06142954569530332
test,i feel the need to pimp this since raini my beloved rocky casting director loves it so much,1,joy,2,love,0.6247324153405327,0.10186017816191957,0.18956177824195336,0.6247324153405327,0.03960133491165571,0.028487395298122234,0.01575689804581635
test,i just can t feel accepted,2,love,1,joy,0.6234586729341483,0.02911155893961483,0.6234586729341483,0.3020825354075347,0.017025597078179085,0.02170815116907702,0.0066134844714460655
test,i first started reading city of dark magic i thought it would be a challenge to actually enjoy it since i felt like the content about famous classical music was over my head but luckily after plowing through the first chapter i became more confident and started feeling less dumb,0,sadness,1,joy,0.6192573728350466,0.09426783156371517,0.6192573728350466,0.04781762937810071,0.079322179513803,0.13142479989600023,0.027910186813334507
test,i need a break or im feeling stressed out,3,anger,0,sadness,0.6130836560787474,0.6130836560787474,0.024310164633784336,0.0069276438726420175,0.33814005104193295,0.012290011720867222,0.005248472652026193
test,i feel like a mom of a compassionate smart stable human being,2,love,1,joy,0.6071205215787385,0.08268394829965124,0.6071205215787385,0.21361359634246413,0.056075917581116366,0.03033324346404917,0.010172772733980685
test,i feel unprotected even while travelling alone,4,fear,0,sadness,0.6058992032514947,0.6058992032514947,0.07403496648670914,0.024350430700527764,0.03789621107861225,0.24038309839078564,0.017436090091870467
test,i see you on the pitchers mound at our little league diamond i feel so anxious for you because it looks so isolated over there,4,fear,0,sadness,0.5977563296618186,0.5977563296618186,0.11611736190316259,0.04951579497332685,0.07426478468526328,0.13561565721185975,0.02673007156456905
test,i feel like some of you have pains and you cannot imagine becoming passionate about the group or the idea that is causing pain,1,joy,2,love,0.5849569773837764,0.0767581842213836,0.24397700103508735,0.5849569773837764,0.044664262025679115,0.0389020576189619,0.010741517715111696
test,i was feeling whether it be mad sad disappointed or peaceful,3,anger,0,sadness,0.5820711808842625,0.5820711808842625,0.10111935233487912,0.017185979399545664,0.24172528223941486,0.037570835950531054,0.020327369191366823
test,i know that i have it nowhere near as worse as my brethren overseas but right now i feel like im being physically emotionally and spiritually assaulted,4,fear,0,sadness,0.5763086858461289,0.5763086858461289,0.10880639197318347,0.04751464393037297,0.08623105848531817,0.16451279709115807,0.01662642267383856
test,i feel like my sweet company is finally coming together,2,love,1,joy,0.5759793222900134,0.02955505927290347,0.5759793222900134,0.3506519194451834,0.021363718514620336,0.010875984915025758,0.011573995562253764
test,i have made about sex i feel that women enjoy sex when their body and emotions are admired and respected,2,love,1,joy,0.573341996373875,0.07840699531908175,0.573341996373875,0.2475187989485368,0.05975070799360719,0.028519977140173593,0.01246152422472589
test,i feel like if people accepted that wed get along a lot better,2,love,1,joy,0.5716199278225996,0.1253144978029375,0.5716199278225996,0.17976627766654216,0.06328581907648433,0.03906338153218248,0.020950096099254016
test,ive got a off sale the ad says starting tomorrow but im feeling generous and started it now,2,love,1,joy,0.5710748573537954,0.0854168880098324,0.5710748573537954,0.16041031233761885,0.08838018533475152,0.0733962909928169,0.021321465971185054
test,i am feeling stressed and more than a bit anxious,3,anger,0,sadness,0.5709121475447905,0.5709121475447905,0.018780039754008722,0.017543378341861125,0.13241631855513622,0.2441819512027632,0.01616616460144037
test,i have been sitting at home revising today and all in all feeling quite stressed,3,anger,0,sadness,0.5702112095907104,0.5702112095907104,0.17490255531797413,0.036653683091635525,0.1589231910628871,0.04261690573831691,0.016692455198475956
test,i am not feeling the love towards myself and that becomes somewhat of a vicious circle resulting in me just feeling lazy complacent and in general just de motivated,3,anger,1,joy,0.5692078099529893,0.08297625788365584,0.5692078099529893,0.0859755039545122,0.19751109459809627,0.040568705744216185,0.023760627866530215
test,i feel that working together and supporting each other as a whole i can represent a larger younger voice in politics what can i say to that,2,love,1,joy,0.5686949560775697,0.09716046296200738,0.5686949560775697,0.17566128764699732,0.09050570119686653,0.0477206838438128,0.020256908272746302
test,i was feeling pretty anxious all day but my first day at work was a very good day and that helped a lot,4,fear,1,joy,0.5685448565744773,0.2547855589596573,0.5685448565744773,0.01628679990740177,0.033544217161242916,0.1052465867128416,0.02159198068437918
test,i feel very strongly about supporting charities that help children,1,joy,2,love,0.5674932714611011,0.0419264263703962,0.2922064141475642,0.5674932714611011,0.031505795670565946,0.046589998187057925,0.02027809416331462
test,i feel completely distracted and emotionally drained,3,anger,0,sadness,0.5661938946534756,0.5661938946534756,0.031313524010443745,0.01721153668849249,0.35834783273747045,0.0181194105343352,0.008813801375782566
test,i could feel his breath on me and smell the sweet scent of him,1,joy,2,love,0.559454034460357,0.04176286619838068,0.28972055269890534,0.559454034460357,0.058967306274535745,0.03861831305150221,0.011476927316319012
test,i go through my day feeling your movements and am amazed that something so miraculous is happening in my body its like a special secret only you and i have,5,surprise,1,joy,0.5569975025826889,0.1570279923170631,0.5569975025826889,0.08619565164476176,0.022175734522040417,0.043732523051009255,0.13387059588243666
test,i must add the crowd was similar to last night except it had a much more laid back stoner feel with supporting cast of parents escaped from their kids,2,love,1,joy,0.5564317246560877,0.1427596021897158,0.5564317246560877,0.10565200312245311,0.08629405553819057,0.0814319305973026,0.02743068389625012
test,i think i wanted audiences to feel impressed inspired or entertained when i was on stage,5,surprise,1,joy,0.5549989592128475,0.09004834920558967,0.5549989592128475,0.024340301594326316,0.048453726230125005,0.06372070917953129,0.21843795457758017
test,i feel so weird and scattered with all wonders about a million different things,5,surprise,4,fear,0.5548679831384313,0.09484832713327138,0.09022460565244594,0.04139366311763389,0.059543282897203544,0.5548679831384313,0.1591221380610138
test,i didnt want to be spending my days working in a job that i didnt enjoy or to come home feeling stressed and tired and not be able to give my daughter the attention she deserved,3,anger,0,sadness,0.5526764741283585,0.5526764741283585,0.17144002760986773,0.04830382859164217,0.17128144035544754,0.03822007105591707,0.01807815825876688
test,ive got to learn to be mindful of how i feel all the time not just if im suspicious of a feeling,4,fear,1,joy,0.5525101817719382,0.12174832697774499,0.5525101817719382,0.08016519345198453,0.04943932618154618,0.16889176922602933,0.02724520239075662
test,i get to be creative if i feel like it or just sit and chat to customers the people are all lovely even kermit helps out see,2,love,1,joy,0.5508949436270287,0.08604213941451169,0.5508949436270287,0.16965869008715395,0.1088542500112858,0.05847982472516723,0.0260701521348526
test,i cannot even begin to express in words the depth of sorrow that i feel having not posted any of my ludicrous rants over the passed days,5,surprise,0,sadness,0.5434666827667612,0.5434666827667612,0.2357638081543123,0.051326974398919055,0.06831115325365879,0.055839272634929174,0.04529210879141931
test,i mean the idea is intoxicating of course and it feels amazing when its happening but what happens in the morning when you wake up and you have to go to work and so amp so is all up in your shit about something that is completely impractical,5,surprise,1,joy,0.5386444596654758,0.1156113736188544,0.5386444596654758,0.12620614641903694,0.05204629338550308,0.09583320588725955,0.07165852102387014
test,im feeling generous this week,1,joy,2,love,0.5386157735050082,0.034286614987551076,0.3782147944337652,0.5386157735050082,0.02154059452549393,0.019519280017360998,0.007822942530820628
test,i just keep on feeling blessed,2,love,1,joy,0.5383017333653637,0.10275122126476777,0.5383017333653637,0.1963012952476879,0.08221132568061483,0.056948540114120406,0.023485884327445437
test,i don t care if any of you read this but this is just what i feel when i m around you guys i feel hated,0,sadness,3,anger,0.537771835374921,0.1497484894346159,0.17270431836778832,0.058487524553536854,0.537771835374921,0.05761815661431785,0.02366967565481997
test,i am feeling amazing and seeing the difference,5,surprise,1,joy,0.5376225631002087,0.08948592447407619,0.5376225631002087,0.040000160782885874,0.0583107430819344,0.09524892745614287,0.17933168110475192
test,i that it feels like she is being tortured,4,fear,3,anger,0.5359817449779494,0.04807135040800849,0.08017864849285514,0.06782439660455641,0.5359817449779494,0.2511313285185613,0.016812530998069276
test,i feel the vile rising in my throat flipping up the lid on the toilet to let it out,3,anger,1,joy,0.5299421205562149,0.15884989161038068,0.5299421205562149,0.05837341732938821,0.14182667829777615,0.08328545884662583,0.02772243335961427
test,i still do feel left out i do feel like the most hated kid in the asian crew,3,anger,0,sadness,0.5278186477567698,0.5278186477567698,0.18379892206967194,0.04281698002192239,0.16310351414595567,0.05776000022870431,0.024701935776975832
test,i feel like that because for the most part i have accepted that this is a part of my life and that people will never changed,2,love,1,joy,0.5236068336968238,0.10908185015903046,0.5236068336968238,0.23248064292297638,0.07038690474627833,0.03386635488164865,0.03057741359324243
test,im feeling absolutely amazing,5,surprise,1,joy,0.5227649508873252,0.06940704428821448,0.5227649508873252,0.019740055839025467,0.03690696950589271,0.061590866031985166,0.28959011344755703
test,im polyamorous something im starting to feel truly accepted for being,2,love,1,joy,0.5220380106105463,0.14739397863471157,0.5220380106105463,0.19997938172541238,0.08799269939151873,0.03621098895049611,0.006384940687314918
test,i feel about as helpless and superfluous as i did when jenn had elaine naturally,4,fear,0,sadness,0.5216800048939267,0.5216800048939267,0.17756131997088376,0.048009411795603196,0.039504999886566826,0.19260406872565672,0.020640194727362716
test,ive been feeling from my adoring fans that would be teh whole like of you who are my friends here i felt brave and excited and ventrured forth with guitar in hand to a local open mic night,2,love,1,joy,0.518573172138968,0.13167012030094383,0.518573172138968,0.18397737352808682,0.08046049382714093,0.06246944809495676,0.022849392109903784
test,i feel my heart is tortured by what i have done,3,anger,4,fear,0.5163300482103265,0.22291732031330783,0.07420907193180926,0.03773448848855233,0.13236083308563565,0.5163300482103265,0.01644823797036857
test,i received the blanket i was absolutely amazed on how fluffy it is and extremely soft i really didnt think it was going to feel that amazing,5,surprise,1,joy,0.5154595411798722,0.048837221057568665,0.5154595411798722,0.03718177768008803,0.03526847261665708,0.022705649848189742,0.3405473376176242
test,im feeling all jolly and warm inside but i just feel empty,1,joy,0,sadness,0.5110682949559158,0.5110682949559158,0.3603055778178002,0.024513691271787638,0.05543598731192184,0.03662836266350449,0.012048085979070231
test,i have to keep fighting for my life until i truly run out of fight and i ve been close enough to that twice to know a bit about what it feels like and we re not there yet no matter how despairing all this feels,0,sadness,1,joy,0.5095949715751336,0.13638368578665225,0.5095949715751336,0.09935345070347283,0.08428203363910632,0.13061329107246775,0.03977256722316733
test,i feel so helpless right now,4,fear,0,sadness,0.5093032776662174,0.5093032776662174,0.02746518288304724,0.004909588836876856,0.012605231069850264,0.4426063807955592,0.0031103387484490348
test,i honestly feel extremely shy to ask my friends to take pictures of me how vain must they think i am,4,fear,0,sadness,0.5088714916925902,0.5088714916925902,0.11810212485243245,0.04132665650895913,0.10387075064934509,0.21522357464136146,0.012605401655311852
test,i just got back from another miler faster than yesterday and im feeling amazing,5,surprise,1,joy,0.5074482176930326,0.1439640551599904,0.5074482176930326,0.036835834765223736,0.08968571125661005,0.0836379449192539,0.1384282362058893
test,im not sure but theres nothing that will get a person feeling amorous faster than a stay in a hotel,2,love,1,joy,0.5066913414196578,0.17509984302486828,0.5066913414196578,0.10986597258774686,0.0986288436830425,0.07485901856484004,0.0348549807198445
test,i feel a bit dazed but so excited i am going to be so protective she is not going to be let out until she is,5,surprise,1,joy,0.5030503224346382,0.1541939386409054,0.5030503224346382,0.03553060651686295,0.09079134363659082,0.13884800986657378,0.07758577890442893
test,i feel agitated with myself that i did not foresee her frustrations earlier leading to the ending of our relationship,4,fear,3,anger,0.5014636380300841,0.13698613341521018,0.1697482973633172,0.04782707365670697,0.5014636380300841,0.11794699426413631,0.026027863270545227
test,i feel is he generous,2,love,1,joy,0.5004187305643911,0.08628205459908997,0.5004187305643911,0.35319535096654653,0.024922226841824727,0.023999333519328366,0.011182303508819418
test,im not feeling anything suspicious really,4,fear,1,joy,0.4987314042610767,0.058711438545101274,0.4987314042610767,0.03913023887541036,0.04453346179735394,0.3339667528141524,0.02492670370690532
test,i should stop reading sids blogs but it is part of my blogging community and i feel that in supporting each other we get better at handling grief and hence i am not going to stop,2,love,1,joy,0.4967156104606472,0.09754704742451789,0.4967156104606472,0.18617426387731206,0.1260769922354289,0.06365482833092481,0.0298312576711692
test,i feel like a greedy pig catching up to do lt bc afterward yay im gna get my delicious chocolates and in exchange zjs gna get bai tu tang from me,3,anger,1,joy,0.49579292943228737,0.10042318924878663,0.49579292943228737,0.030382862364340492,0.31480467358636444,0.04458367599289013,0.014012669375331015
test,i just feel are ludicrous and wasting space or so trite they should have looked at the book first and come up with something a little more original,5,surprise,1,joy,0.49510075661928477,0.19845342638691785,0.49510075661928477,0.04467893830283164,0.09602906950012155,0.10001708128725732,0.06572072790358677
test,i pay attention it deepens into a feeling of being invaded and helpless,4,fear,0,sadness,0.49391533579112845,0.49391533579112845,0.07096448979906998,0.04114024359688803,0.07240918893511197,0.30122865743155935,0.020342084446242033
test,i felt a stronger wish to be free from self cherishing through my refuge practice and a return to the feeling of freedom and protection from suffering which i stayed with for the rest of the meditation,0,sadness,1,joy,0.4927234398177552,0.26506437834125807,0.4927234398177552,0.10656205251421576,0.058511555864660975,0.05881610351399632,0.018322469948113658
test,i did a body scan and realized that everything was feeling amazing,5,surprise,1,joy,0.48970584488426505,0.10723085946686627,0.48970584488426505,0.04131064254306678,0.08505553680671256,0.08205975815216977,0.19463735814691951
test,i were to go overseas or cross the border then i become a foreigner and will feel that way but never in my beloved land,2,love,1,joy,0.4894528976838859,0.12339187061371852,0.4894528976838859,0.24767427076082685,0.06018229330079456,0.057775479550381134,0.021523188090393015
test,i am feeling overwhelmed by trying to do it all that i think on the women before me,5,surprise,4,fear,0.4851395160457534,0.08342205991138262,0.03863495436156939,0.029786650306961142,0.08866158162852018,0.4851395160457534,0.27435523774581344
test,i love to dance but often feel inhibited by my own body unsure what i am capable of hyper concerned about other people watching me and having opinions on my style or just feeling awkward as if i have no idea what i am supposed to do here,4,fear,0,sadness,0.48381173769775343,0.48381173769775343,0.06998949814944667,0.09298917106030764,0.0687969143430868,0.2614826252557168,0.02293005349368863
test,i have so much going on in my life and am constantly running like crazy i can always steal a quiet moment to acknowledge this child and the overwhelming excitement and anticipation that i feel god is truly faithful and brings everything around,2,love,1,joy,0.483500022208759,0.13046915108433876,0.483500022208759,0.1835231812791667,0.08231747710923659,0.08439064615150532,0.03579952216699357
test,im so proud of you no words can describe the way that makes my heart feel thank you god for my supportive amazing hubbard,2,love,1,joy,0.4823206770390769,0.10829214534242154,0.4823206770390769,0.28539537772077495,0.033971366360966135,0.05573459235965395,0.03428584117710659
test,i feel really selfish and feel guilty when i think about hurting myself,3,anger,0,sadness,0.4821915531769794,0.4821915531769794,0.04232011821680673,0.012710331629669686,0.400848841230199,0.05249869113998325,0.009430464606362068
test,i had to continue to enforce my no playdate policy which meant i continued to feel angry twice over each day once during a horrible morning drop off and once in the afternoon when i reminded noah that no he couldnt play because of the bad drop off missing mommy,3,anger,0,sadness,0.48095568432188013,0.48095568432188013,0.12587078164116078,0.03573865304122409,0.30586976622239404,0.03968193946176509,0.011883175311575851
test,i have not conducted a survey but it is quite likely that many of them feel as assaulted by onel s demons and other creators as i would have felt had the walls been covered only with eminent figures patriotic heroes and epic deeds,0,sadness,4,fear,0.480849806803398,0.20194210956001182,0.1406876206697494,0.06668283107323197,0.07248733234140559,0.480849806803398,0.03735029955220333
test,i feel attacked or insulted it is helpful to realize that the idea of attack is alive and well in my own mind,3,anger,1,joy,0.47985131444535584,0.10336478912013003,0.47985131444535584,0.05060883696527456,0.26299728632864106,0.08108747735094857,0.02209029578964996
test,i agree even though when i feel discouraged i like to go to places with lots of color because they make me feel better,0,sadness,1,joy,0.47937305100407257,0.36958382546913254,0.47937305100407257,0.030991420276419167,0.032431730208621015,0.07400212129298833,0.013617851748766488
test,i lay in bed feeling as though i were awaiting an unwelcome visitor nevertheless i told myself i was strong and thought of good things until i felt better,0,sadness,1,joy,0.47907134890943087,0.3576321807576726,0.47907134890943087,0.031073124980820988,0.044642355868943544,0.07099719920288104,0.01658379028025103
test,i feel like in the last year especially i ve gone from a girl to a woman and despite how hesitant i have always been about getting older next year i will be twenty four i am surprised at how pleased i am to have done so,4,fear,1,joy,0.4758752969586213,0.13837714685865393,0.4758752969586213,0.05598327729577946,0.0497158165397223,0.1136158014536829,0.16643266089354009
test,i feel that sometimes i ve been distracted and neglectful i am thankful that this is not about adding another box to check in my otherwise busy days,3,anger,1,joy,0.47582513616917393,0.0968032881322312,0.47582513616917393,0.038702243020147326,0.31508724429671847,0.05370069554571059,0.01988139283601832
test,i feel shame in a strange way,5,surprise,4,fear,0.47559561017087926,0.0913495922552641,0.05769327006709853,0.029246312619171128,0.045424426803182205,0.47559561017087926,0.30069078808440486
test,i feel assaulted by this shit storm of confusion anger and hurt feelings that tsunami d us both away from each other,4,fear,0,sadness,0.4753539989508389,0.4753539989508389,0.058349491097643716,0.038106077098883855,0.15123404371029545,0.2549574544017309,0.021998934740607164
test,i found myself feeling inhibited and shushing her quite a lot,0,sadness,4,fear,0.47502447574262924,0.27837922093184597,0.10361884829006818,0.041440514958695086,0.07699300928030066,0.47502447574262924,0.02454393079646085
test,i feel if i completely hated things i d exercise my democratic right speak my mind in what ever ways possible and try to enact a change,3,anger,0,sadness,0.4714532115500103,0.4714532115500103,0.15763119454372296,0.029433672088089807,0.22418068164426203,0.10534104741305078,0.011960192760864167
test,i have no energy to get angry or upset anymore i just feel a little resigned,0,sadness,3,anger,0.4711752137129113,0.3705025260293955,0.038309345604574684,0.016247835434482466,0.4711752137129113,0.09157580333328946,0.01218927588534645
test,im not sure if im more at peace with our situation or if im just not feeling as bitter about it but in the past five months something has changed within me,3,anger,1,joy,0.4686700116009213,0.168022551538209,0.4686700116009213,0.0431241146324441,0.18950817627560268,0.08547894674970302,0.045196199203119895
test,i feel thats just strange on wotcs behalf,5,surprise,4,fear,0.46774177429017083,0.11216752820815615,0.12557746422300625,0.02501959779861724,0.08258851163283448,0.46774177429017083,0.18690512384721503
test,i found myself feeling a bit overwhelmed,5,surprise,4,fear,0.4675755113602519,0.07291248891325604,0.01565198033943253,0.009590517377149417,0.03819830702354765,0.4675755113602519,0.39607119498636245
test,i want to get back in the habit of blogging about all the cool fun things im up to but am also trying to get out of this rut of only writing about feeling shitty,0,sadness,1,joy,0.466299580913673,0.328615431856625,0.466299580913673,0.04315559549043981,0.06386786453923622,0.06570720179836292,0.03235432540166309
test,i feel like i should be listening to chinesepod and working on my mandarin but what i really want to listen to is the savage love podcast or car talk,3,anger,1,joy,0.4655966095221216,0.11693268105554874,0.4655966095221216,0.16109031924728756,0.1444890598470389,0.0765586040907846,0.03533272623721864
test,i try my best to love on them shed some light but i feel deeply compassionate with their problems and hurt even if its someone in the media,2,love,0,sadness,0.46547079906906824,0.46547079906906824,0.1523946147109041,0.19825920758562968,0.10302629446039992,0.045687391671529826,0.03516169250246835
test,i felt really bad because claudia and i have always had an amazing time in la and i could feel that she was disappointed that this trip was not turning out to be as fun and amazing as it could have been,0,sadness,1,joy,0.46511001655205625,0.3643189920981826,0.46511001655205625,0.03369433660469406,0.04911793377910888,0.028539109074654276,0.059219611891303967
test,i remember wanting to fit in so bad and feeling like no one liked me,2,love,0,sadness,0.4643908976261566,0.4643908976261566,0.14103488860736388,0.22788522187713925,0.0867827031175842,0.058386142104834414,0.02152014666692158
test,i start to feel a little overwhelmed knowing i have to make still,5,surprise,4,fear,0.46250483013939436,0.12199047681945685,0.05739160204840967,0.025278659563283633,0.03725088233294103,0.46250483013939436,0.2955835490965144
test,i ever recognized what it was to feel passionate about something was with music,2,love,1,joy,0.462060801200224,0.06867758155492144,0.462060801200224,0.39988376266441383,0.029430399317985592,0.024448275112762152,0.015499180149692827
test,i see the look of doubt on your face i feel the scorn in your eyes but for anyone skeptical of grits dinner grits please see this as a totally amazing sister to mashed potatoes,4,fear,1,joy,0.4607714918974462,0.11607482663106311,0.4607714918974462,0.08180812553618941,0.05069862493673214,0.23686839376195504,0.05377853723661404
test,i wish i could do that chinese bite on my finger so you feel the pain miles away thing but upon some reflection perhaps that wouldnt be very considerate,2,love,1,joy,0.45974789599938587,0.22575883206010372,0.45974789599938587,0.09283707500557711,0.10818061544485881,0.08660895707325943,0.02686662441681497
test,i dont remember how january was like last year thats why i need a real diary but this one is feeling bitter dark and boring,3,anger,0,sadness,0.4580712660957999,0.4580712660957999,0.12147007096886886,0.052185588999657195,0.27373598712705266,0.06098869671250583,0.03354839009611577
test,i feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms,2,love,1,joy,0.4574171838057525,0.16200878366227855,0.4574171838057525,0.22056206357574148,0.07494966689672529,0.0597680961385328,0.02529420592096946
test,im feeling exponentially more useless on the farm as each day passes,0,sadness,1,joy,0.45736458070886193,0.35955612796236125,0.45736458070886193,0.04201260015267493,0.07982971627538282,0.04931266252071626,0.011924312380002917
